source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
6405457982659103872,333.46143166945996,-63.702023164643734,72.07483249411429,14.630174,17.272535,13.204845,4.06769
776067089642433664,161.3393108665803,38.51243753117977,72.12030429452771,8.691554,9.458678,7.571325,1.8873534
3941342198772052352,195.17330119801719,19.204062197982527,72.14021725661584,17.491026,20.875265,15.881724,4.993541
266846631637524864,75.85923651184258,53.12163420733134,72.17340591451902,9.218808,10.183291,8.241274,1.9420176
266846631637525120,75.85667289714588,53.121863566969814,72.23599415423742,15.707108,18.064842,14.125392,3.9394503
3902745286187581312,187.2371023163365,8.424237710162307,72.26642305254668,10.865707,12.316649,9.535656,2.7809935
6329012134635132544,215.02796559698476,-9.624114325252524,72.32443281623743,11.586485,13.107259,10.38345,2.7238092
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,2.9429574,3.6605105,2.4036362,1.2568743
5522879208777731200,126.79825388997618,-44.98692137708433,72.61418311987062,10.612707,12.122973,9.408139,2.7148342
31235033696866688,48.51322023809659,16.051276290714064,72.63052496463385,17.242668,20.511425,15.669854,4.841571
2860924621205256704,1.655198904590879,29.02071363055181,72.64189108452184,5.878327,6.250121,5.3331194,0.9170017
2710189960812052736,336.76251116872623,6.825575040979833,72.68153890632328,11.915672,13.505882,10.696963,2.808919
2034628782438989440,296.45935966410707,32.38800766266751,72.69998812663229,9.986136,11.092315,8.941459,2.150856
1037131492704550656,134.49033217941667,57.145892303867484,72.71972162602633,20.44639,21.483158,18.770071,2.713087
1446540213584440704,200.733441792225,24.463822408816515,72.72651821640673,11.628933,13.196349,10.402242,2.7941074
5914096303621755520,257.54377499876193,-60.7261529768452,72.85383430610172,7.116921,7.58628,6.4758415,1.1104383
3545469496823737856,170.36193916124157,-20.454238172164345,72.86378758599548,8.125107,8.90931,7.2594385,1.6498718
2891695137006940544,94.44578372665914,-34.01941716022002,72.8736516789904,10.793456,12.110982,9.65896,2.4520216
3902785006045478656,187.81299297535,8.80828082089608,72.89317383769793,8.950713,9.905321,7.9818325,1.9234886
2158285185808357504,275.33398631827845,61.01561311057306,72.95158681123607,15.399544,15.904476,14.735014,1.1694622
1473166433840438016,199.8920812760396,35.1067150662818,72.97333539774851,8.694069,9.725199,7.6824465,2.0427523
4548562265603840768,258.95811059683075,19.000083696047714,73.06209239932777,9.650931,10.613549,8.587147,2.0264025
2819781274051096192,354.4016087764225,16.367299189308994,73.10838613250678,13.999207,16.300228,12.625853,3.6743755
121254932585133568,54.03685781019895,31.31038873961227,73.20776767623718,12.359634,14.212845,11.072343,3.140502
2756363608023588864,354.9893506001899,5.6243516012277475,73.23703628604858,3.9992578,4.2614365,3.5563064,0.7051301
1706907487621086464,235.33382179303194,75.98958834491458,73.25728827586713,11.171621,12.450212,9.872266,2.5779457
6166376978860425600,200.0114262423646,-35.414268506604664,73.2746639511502,11.622358,13.099972,10.435724,2.6642475
5645479806157346688,129.640992950549,-28.72463006600081,73.3163323529175,10.765228,12.127036,9.612987,2.5140495
2331849006126794880,352.8410547369359,-27.827134298544284,73.37852499956868,15.870283,19.513872,14.346644,5.1672277
4548562269906020352,258.95767849848045,19.000090899565294,73.38289003014775,12.034219,,,
4296708789289490816,298.82854636282065,6.408313496636442,73.38892020233298,10.465427,11.87415,9.292987,2.5811634
6171593062022433920,206.69006617532062,-31.823053176784082,73.44179629046599,14.825789,17.67109,13.375781,4.295308
1483977656798789120,213.98497602510355,36.27839269007434,73.45920425880918,11.695755,13.124778,10.518505,2.6062727
144312344255035392,68.39367443219042,20.74463639402465,73.51473636696828,12.890886,14.706901,11.610909,3.0959911
4833654227548585856,53.756624557323974,-48.41777462792747,73.5198828006504,8.020994,8.802591,7.159848,1.6427431
4296708789290712064,298.8285089900959,6.404626612168723,73.52487469097186,3.4819748,3.9830143,2.8726902,1.1103241
5835113573101867520,243.44525038267332,-57.57678559702253,73.54824313531948,7.2686267,7.7150817,6.6432695,1.0718122
461701979233050624,49.06146615550071,58.16732758589717,73.57693705785664,10.193903,11.395733,9.102655,2.2930775
6526541563232943872,352.5636566929017,-47.616850415246994,73.59921732853974,15.216914,18.328148,13.734485,4.593663
461701979229013376,49.061375759751755,58.165927998691465,73.61877907779785,10.019066,11.186045,8.943984,2.2420607
798914636327665536,142.9835626427477,36.31789906516603,73.69562923955124,9.414013,10.424294,8.416171,2.0081234
2110336583235233536,277.99268627290746,40.68822682125043,73.70815012974893,10.809602,12.231006,9.633477,2.5975285
4453239765733463936,242.31623494090078,9.353067995129823,73.71779207255106,10.659685,12.006066,9.5102825,2.4957838
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,3.0717425,3.5151834,2.686608,0.8285754
659464504288593536,130.1198700178225,18.400428577282916,73.85725694447376,14.991737,17.81435,13.537395,4.2769556
1473166433840437888,199.8965960574404,35.10343086902767,73.9230605881877,11.011088,12.371564,9.857584,2.51398
3026511175437908096,112.05454567294036,-18.790322998386273,73.96916112713724,12.319978,13.881998,10.850585,3.031413
512129087182637696,25.91570147910094,63.82080833636605,73.97694829807692,7.9328227,8.622169,7.129455,1.4927135
4346523537966269824,238.81994068189468,-9.938501948798207,73.98015549061564,17.35469,20.772287,15.744517,5.02777
5920900901901635968,266.9004492986834,-54.61001942073009,73.98991155650216,15.933369,16.548653,15.187109,1.3615437
555032443207370880,61.66178755097324,79.2652664645624,73.99006093699691,13.37053,15.462388,12.034927,3.4274607
200296663143599104,73.15109158635963,40.70183928537737,74.06984596438883,12.043524,13.698364,10.790067,2.9082975
1451450048399808384,207.26459525552625,26.979435072906163,74.09367050330306,7.203598,7.772411,6.4687204,1.3036904
283569928616960768,86.45398752483742,62.233278096244746,74.1187240892331,8.38387,9.244538,7.4721923,1.772346
1451450048399313792,207.26449695886288,26.978629894922314,74.12018143378143,7.5811377,8.209148,6.7799735,1.4291749
5934097210481810432,248.3305162924753,-52.133851689110905,74.12734282117357,11.115624,12.581364,9.931381,2.6499825
205533465225342208,76.27525560161628,44.23424149518413,74.13952783501048,13.026942,14.954545,11.722702,3.231843
269067920001221888,89.90737758251713,58.591882912375425,74.13970520405475,9.412902,10.488072,8.383322,2.1047506
348020242217448576,24.208998277705287,41.39055046681678,74.18150048920077,12.497144,14.276758,11.226539,3.0502195
5280389615847484416,100.62109304432659,-67.12397506363128,74.18394119606009,13.988787,16.270487,12.6204815,3.6500053
348020482735930112,24.198321215249642,41.4037617615712,74.19396780666189,3.966133,4.2386155,3.5156913,0.72292423
3592769731134725248,172.6726859278835,-8.094129760812047,74.20466310328092,10.820291,12.26453,9.640134,2.6243963
269066953631488384,89.98201323957848,58.56976827470822,74.20506525451665,12.086062,13.815394,10.8223295,2.9930649
2679694971455927296,329.2358923841423,-1.89987246889069,74.22008018316177,13.014442,14.935205,11.714705,3.2205
3765772972322477696,154.18955538043878,-11.9644646700575,74.23803517451385,9.934185,11.224539,8.803616,2.4209232
5985229174021530624,240.0740509950575,-45.727000678186556,74.33191370826815,20.151468,22.39199,18.50147,3.89052
2047690533883897856,297.17034072865096,35.92017560607515,74.38552746556688,11.800824,13.338846,10.592237,2.7466087
5680147991886954240,139.08454259852016,-18.62515602141569,74.38801212980484,9.807261,10.974305,8.731729,2.2425766
3073508528645520000,128.60888691505394,-1.1461842748957634,74.41435177741494,11.516895,12.938495,10.34256,2.5959349
5481843025342799104,96.4834930044876,-60.05701848235131,74.42176458851837,11.032926,12.594013,9.814856,2.7791576
6478328150150225664,315.27888909461694,-49.12456979699407,74.4553628583603,11.984518,13.57332,10.762878,2.810442
4971681351020953088,34.17520476438134,-30.98729098133992,74.57353168617364,10.787389,12.268479,9.592127,2.6763525
5684037136313018368,145.93572009719549,-17.784076029964655,74.58454496592636,12.1573925,13.402913,11.055974,2.346939
4971869092631523200,34.1498241917288,-30.96765178517003,74.63845724853431,11.742346,13.404648,10.49483,2.9098177
4941774600386872960,28.211506635601257,-48.095754425177795,74.71020217629189,12.277165,14.055444,11.003632,3.0518122
2430731144829585280,7.162970214208049,-6.667219253185426,74.71074932475356,10.900908,12.4077215,9.697664,2.7100573
3652796572020424448,215.3137711256868,-1.1249536299897054,74.77675675400957,11.819618,13.365087,10.60848,2.756606
4103671243754951296,279.6869546094248,-14.493090301699558,74.79177425095429,10.241307,11.498909,9.135763,2.3631458
1503625448550796032,204.85015439447483,46.18821939062563,74.79854599794672,9.407465,10.458403,8.380756,2.0776463
4884761177275202176,66.63566693368529,-30.802598323056248,74.86337055869903,12.451043,14.289796,11.163345,3.1264505
758200712885953280,167.96464803741873,33.53697074560677,74.88387307220047,11.136029,12.6292925,9.937554,2.6917381
2452167910719793664,22.16461895808497,-14.968106174896121,74.8961142038147,12.201372,13.8349695,10.866099,2.9688702
6478328218869704192,315.2697235104514,-49.10774847786424,74.94562437295559,15.262044,15.702256,14.657553,1.0447035
211810233512673792,79.34999070128362,45.83779586527358,74.95210975717671,9.315714,10.405985,8.27646,2.1295252
65829792677145344,58.691130905257694,24.27252217695994,74.98865311008939,14.368261,16.938606,12.950821,3.9877853
211810233512673920,79.35014604066659,45.83684161390765,75.18378634422855,11.64075,,,
6282457918962299776,221.85046184472634,-17.70590074914838,75.19475017006016,16.157278,16.636406,15.525452,1.1109543
4248817876711932416,300.96027108661707,5.992067907733729,75.25482099805123,11.132852,12.346288,10.035985,2.3103027
4347870370990204928,239.97333281720185,-8.253319518751894,75.29409426657962,9.601218,10.726547,8.545803,2.1807442
6608490501308343168,340.18271325136965,-29.674554268057268,75.32479342121945,7.41959,8.047214,6.6601872,1.3870263
939599584345993984,105.84622747575096,34.698233312449034,75.34643540852386,11.759607,13.395779,10.522601,2.8731775
5047423236725995136,46.54737320915348,-36.800989381416464,75.41841248498032,15.993678,19.533905,14.460168,5.073737
5399148382157293696,170.5336137294644,-35.21131256672405,75.43799435556245,20.96458,21.696682,19.164387,2.5322952
1714831771000745344,208.41629245213292,77.61886343809084,75.48029395151548,11.540056,13.1231985,10.320249,2.80295
3873066031380105216,163.01252952916,13.998469336486957,75.49373642479408,11.465005,12.955956,10.2706375,2.685319
6173812151364882688,209.30431353578368,-29.375884964102998,75.5089282840293,11.373799,12.789658,10.2049885,2.584669
2980492387558410112,71.90182063625531,-16.933703052251126,75.52889944115644,5.318377,5.645485,4.8274775,0.81800747
1605198298364601088,218.36887175001752,52.909892945555704,75.56887569382528,6.918849,7.448139,6.234747,1.2133923
2009439555118168832,351.12662828149587,57.85305705753156,75.57228251850972,9.144559,10.231806,8.106551,2.1252546
1227705135863076864,217.0156415738216,13.934833566564166,75.587670827904,14.896256,17.828226,13.438016,4.39021
3637980098784983936,202.09031534474363,-2.360993707487208,75.59502148132108,12.317758,14.109053,11.038943,3.0701094
4095396422225930624,270.90095793365253,-18.98205434475698,75.60402860165894,12.455414,14.389109,11.117828,3.2712803
3238449635184620672,75.08759875013749,3.5123475927207517,75.60814926066453,18.936213,21.602688,17.281218,4.3214703
1680921595450031232,185.89104416036437,67.18789533594021,75.61589004812846,10.822543,11.490458,9.084445,2.4060125
157915536473892224,69.5547038414492,28.21620859415161,75.66627620353817,11.684068,12.992335,10.120261,2.8720741
4161034758178900224,276.0985121197357,-5.615670083393472,75.67076035002678,14.423405,17.017002,13.000976,4.0160265
3411339626674506624,70.32744888255134,20.90038275238946,75.68695566452061,7.53582,8.159536,6.777121,1.3824153
6721432232656218752,273.0899537734526,-43.446703359293736,75.7122251862617,7.846925,8.586171,7.012912,1.5732594
4741883764414703232,42.539712986926446,-53.13673320472705,75.7208110106814,9.801348,10.956002,8.730087,2.225915
4093301474693288960,277.82835490136483,-18.90968252923386,75.84760043520981,6.5646515,7.0118737,5.950741,1.0611329
3637980103080627328,202.08850669038435,-2.3625012355969925,75.87835660438864,10.185965,11.553408,9.024292,2.5291157
409824168780424832,24.588466983866212,57.23095397492771,75.88558947033205,10.8970585,12.2141485,9.759813,2.4543352
5497072086021346688,99.90376164161879,-55.609626188428145,75.9486036051012,9.068258,10.046057,8.090618,1.9554386
848178083009862656,152.37174839604333,51.28512055151662,76.0136390127306,12.163774,13.757411,10.939236,2.8181753
5690846274384548864,146.2242946880038,-12.348259270729132,76.05090443513484,11.872169,13.925144,10.534121,3.3910236
2395413147718069504,354.53268726381896,-16.23651363027235,76.09836402501706,10.342992,11.559209,9.244677,2.3145323
377423450888562304,14.265155951103674,45.08575010284643,76.11009992405228,10.803841,12.213761,9.637032,2.5767298
6508401923473282432,335.5661138004264,-54.5595680078303,76.15946505307657,8.409995,9.203866,7.5403485,1.6635175
5690980582306104448,147.79534254143024,-12.336323719476468,76.16439069467395,9.242064,10.25897,8.238635,2.0203352
3545469496823737984,170.3618294893597,-20.453184458458317,76.19182572554183,10.18051,11.408585,9.015187,2.3933973
2021981409373336448,295.17728787935164,26.114698280243225,76.22517661151069,20.698986,,,
1800808220175220480,324.5040204849038,27.723454070268982,76.26153097614906,9.132237,10.148241,8.13224,2.0160007
3144499458967932672,119.53643234079509,7.283595270088088,76.28062631975945,12.287489,14.020569,11.021154,2.9994144
505516521175942784,29.850702638903563,58.52028397205597,76.29118871961205,10.845914,12.493327,9.599484,2.8938427
157915472050611456,69.55439166864008,28.216397864189464,76.30705689396355,12.146331,13.016769,10.020536,2.996233
6072726969332631552,187.38675342035862,-55.997229593632575,76.35291692339615,11.868173,13.526218,10.620798,2.9054203
1148885991992198016,118.96345515734684,83.38204366283443,76.3854067571206,11.735672,13.387482,10.497326,2.8901558
1272178319624018816,231.1028740510242,29.422632420785625,76.4642528694196,15.280079,18.462564,13.789723,4.672841
4165561928540617856,266.6220201822353,-8.712042478984,76.53609815528525,11.275215,12.984178,10.01314,2.9710379
5165286828773802880,53.91772804822145,-8.491094316993587,76.61307341130882,13.848975,16.141737,12.476759,3.664978
1283125607149311360,222.79153947058902,31.110378052770027,76.6428728546335,11.333783,12.883476,10.1085,2.7749767
4108828945319007744,256.6722063533694,-26.726733030271305,76.65460424054565,15.0062065,15.277116,14.561751,0.71536446
4780166972587269120,63.9929255161337,-53.30804447302178,76.66379283678688,7.2427826,7.850983,6.4984865,1.3524966
4079684229322231040,279.722148569977,-21.05255555408361,76.74052986202392,5.6792855,6.020049,5.1627083,0.8573408
1175938925836488448,216.23573184749154,8.888339518893313,76.78255940783944,11.102701,12.4818735,9.946034,2.535839
1094235934764378112,128.94437156732053,68.06670261378376,76.9371853120815,10.549882,11.88625,9.407161,2.4790888
2717105133036645760,338.26170115162523,9.37860496034321,77.03461200556988,9.542259,10.620544,8.511597,2.1089478
3023121827755777280,85.55220113669213,-5.461181586870268,77.083787648867,13.475401,15.577138,12.139018,3.43812
3338162729799839104,83.06025541111765,9.819849871438162,77.13592907940472,10.259625,11.754766,9.057943,2.6968231
853819947756949120,157.65517382143014,55.980393770343866,77.24853141451939,4.673892,4.9525595,4.2518225,0.700737
3521407509481957120,186.3796671904045,-15.994797913811775,77.27825146109552,13.332698,15.469015,11.985339,3.483676
4758877919212831104,88.51720463376759,-60.023737219948,77.3261340611626,6.857923,7.359889,6.1934867,1.1664023
3210731015768096000,82.10736002059835,-3.503099306330114,77.34986706396188,7.242388,7.8614364,6.4890795,1.3723569
4440264291578812928,248.13945312098198,8.855146770762529,77.35287594638186,14.896561,15.243631,14.370606,0.87302494
3555173782156353536,161.11857304598618,-18.637154615799474,77.39443685046375,13.050017,14.803668,11.792067,3.0116014
853820948481913472,157.60400363893467,55.99898413425029,77.40723328560824,8.08446,8.871609,7.220706,1.6509027
5315595737654226560,125.69640715493325,-57.44392391891117,77.43372549930679,13.879499,16.25343,12.489559,3.7638702
6823750688771587840,330.50768974078255,-19.482782162134956,77.44021949599501,10.830593,12.272881,9.647141,2.625739
1244644727396803584,206.27327486352382,17.777287971454683,77.44122245908348,9.108179,10.003153,8.1753845,1.8277683
6018034958869558912,245.8914359505284,-39.22948746474345,77.45445300678792,11.0004,10.883363,11.231902,-0.34853935
1934862945577481344,345.7178593481215,43.6376403112615,77.47651875907843,12.392412,14.132552,11.124047,3.0085049
2868199402451064064,355.7180385472229,30.82137349573688,77.48365141379048,12.798845,14.636548,11.508802,3.1277456
5225863906515477376,163.8163930280901,-73.9368211911611,77.49871406895507,14.718879,17.844938,13.22589,4.619048
2944727125434832768,93.79958215965655,-16.439272619106042,77.5357015014493,12.255983,13.944573,11.001669,2.9429045
6018047019138644480,246.0058026651914,-39.192965569776966,77.56546482061312,5.215097,5.537262,4.729604,0.8076582
5315595737654226304,125.69448341721363,-57.4459015804563,77.6317258540173,11.876849,13.584236,10.535064,3.0491724
2262849634963004416,285.0438740245104,70.66652753906988,77.66955060572354,13.245591,13.231423,13.254209,-0.022785187
6363251682639715968,307.02948825519866,-76.67659445129135,77.69580022013473,12.379461,14.111747,11.119824,2.9919224
5432670704985289088,145.8742485909251,-38.56630443256017,77.72523050821127,14.711539,17.509249,13.271281,4.2379675
1710948192852697600,262.8122775792793,82.09105560054718,77.73520905912606,12.652918,14.436446,11.386676,3.0497704
5846275093531511936,215.5706327308375,-70.3954746504146,77.7699306076477,13.560653,15.661355,12.227021,3.4343338
6427708902553822592,301.02119056798006,-65.60411911962947,77.7939753829574,10.34347,11.56506,9.239287,2.3257723
6427708902552813824,301.0094779606804,-65.60328531056152,77.86519596336532,11.632201,13.091011,10.441561,2.6494503
1461125613285603840,197.3939952563072,28.984194794735036,77.89556062742207,12.576009,14.379957,11.296922,3.0830355
5117974602912370432,34.74269374763958,-25.943711129253515,77.91401913043707,6.147864,6.518684,5.598161,0.9205227
1750765357185849856,313.3855401554295,10.61529115033654,77.940666734059,12.439863,14.201355,11.174187,3.0271683
5032989500911228928,17.07992913450677,-28.806257521733386,77.9620893523483,12.013836,13.642114,10.775913,2.8662004
4919497979411495296,2.0695188524464223,-57.09822684087826,78.07756583779148,10.946427,12.368194,9.774734,2.59346
4971496564348436352,33.477411887361406,-32.04360677639304,78.11681298603918,9.404842,10.554232,8.331665,2.2225666
985610542491481984,113.84028667733695,54.849773078642905,78.1626317485545,10.324608,11.567809,9.219839,2.34797
3767878708888402816,156.2920240682043,-10.22815208003861,78.17457842220993,9.275512,10.381414,8.230751,2.1506634
1637110042813188608,261.24428143354027,67.30672951368193,78.17469220601129,6.2235785,6.615514,5.6600223,0.95549154
3852570413083923072,142.47619331531757,5.655613878177123,78.19452225007079,6.885495,7.4135585,6.202699,1.2108593
5378886891123024512,175.25617537001182,-44.40411484982858,78.22675647892444,7.394229,7.9794908,6.665698,1.3137927
5924187617032756736,257.7446666606409,-52.51481569583831,78.26205621502966,9.212255,10.270633,8.187291,2.0833416
3915363693944966528,172.23102334262407,10.180048632014154,78.29245175702427,11.337926,12.851085,10.131776,2.7193089
3575733210781078016,180.18562930618162,-10.448272003975848,78.33591471044681,5.3550773,5.731157,4.8056283,0.9255285
4646616923022587136,41.51227837952512,-70.40213295868823,78.39434439409031,13.122404,15.138994,11.806124,3.3328705
3517841140438425600,182.81963496571075,-19.973535053310865,78.45757797117655,11.409176,12.891855,10.212793,2.679062
3517841209157902720,182.79799193877028,-19.96139412325039,78.48142288055584,10.58782,11.947852,9.4342,2.5136518
2467182154313027712,26.14923959176464,-7.271517922568175,78.4978405880058,19.620758,21.668007,18.034945,3.6330624
5776161813992756992,262.3503788640829,-80.14714892351998,78.50619390001147,10.92762,12.405219,9.734407,2.6708117
2985035874544160384,80.90975753594236,-14.049842851725447,78.52730159417737,18.057432,21.267834,16.47946,4.788374
1172618435080418176,218.03330657727005,8.192058345519628,78.56126536818486,13.652472,15.956352,12.276646,3.6797066
1073206263054159104,158.84150877915906,69.446793871661,78.57484210850646,10.719594,12.188779,9.528312,2.6604671
6343965492773694464,352.6454136504384,-84.92220191651951,78.61123864207802,12.884933,14.669537,11.619224,3.050313
4247023886053586304,300.6956213279026,3.326715753341339,78.64649917102172,7.0766416,7.6813974,6.3358107,1.3455868
1958030617647715328,332.8501471342748,40.999937747390554,78.87621795397256,13.217788,15.392482,11.862342,3.53014
5339892367684811520,168.9804069674639,-57.5423983978393,78.89223586679518,10.486478,11.832905,9.332071,2.5008335
2858600494141185280,9.754063764620504,30.61633814603857,78.89651468253375,10.055212,11.314494,8.940176,2.3743181
3217523558083415040,84.96740404897075,-0.9823154098644139,78.9450877619853,19.156998,21.652287,17.53111,4.121176
3412806512623627008,72.71521105645311,22.1207568905776,79.03866584361127,13.332204,15.455266,11.989525,3.4657412
3104733181410232576,98.87393995438822,-4.0547741963145425,79.1638592251515,12.687793,14.826764,11.324763,3.5020008
1800808220172866048,324.5043140465407,27.72434353216668,79.22500812457939,12.531262,13.814103,11.057499,2.7566042
2480523216087975040,24.500065421632854,-4.997298038960505,79.24319645098669,12.744349,12.92261,12.429728,0.49288273
5413438219396893568,153.70885427338357,-47.15487814715097,79.3205781473538,12.129068,13.73898,10.900861,2.8381195
6636988399594203648,282.4579449942897,-57.447652142885865,79.41600376168633,11.301491,12.906949,10.076892,2.8300571
704967037090946688,133.146760620834,28.329783000362703,79.44818375718161,5.732681,6.155681,5.1470094,1.0086718
14912165107085184,47.251989727646745,10.021186116181132,79.45324543622554,13.1844845,15.196664,11.867657,3.3290071
5726982995343100928,124.60104883936589,-12.63656179358332,79.49527095617434,5.7552195,6.139643,5.2034183,0.93622494
5676353096222033792,140.30995408199593,-21.08305778696315,79.5729260087761,17.642765,20.811394,16.03869,4.772703
188771135583573504,79.78833900872726,40.09609817127969,79.6021083335795,4.5258846,4.8482485,4.057458,0.79079056
704966762213039488,133.16783218849463,28.315252421854034,79.65602364629241,11.682962,13.401391,10.415897,2.9854937
1391241478857408640,235.0230821400779,43.49167086132742,79.83897482577075,12.619689,14.30515,11.360431,2.9447193
1391241478857408768,235.02236520918228,43.49280368003516,79.85415424681045,11.018903,12.341008,9.881241,2.4597673
